GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Drivers demand engine % torque(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine RPM(rpm),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 2 sensor 1(V),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Aug 16 07:01:09 GMT+05:30 2021,16-Aug-2021 07:01:09.019,73.79207693,18.63027842,6.95,4.288,491.69647216796875,290.3,10.29434204,0.18518066,0.41419983,-0.04457286,-,-,0.06822602,0.05344776,-0.10323714,-0.07077527,-,-,-,-,-,-,13.58333302,2.2957747,13.63354778,-,-,-,-,313.00189209,-,-,-,84,5.09550476,35.68627548,20.3921566,-,2041,-,-,-,-,-,-,-,-,2.32616496,38.76941681,-10.15625,-0.78125,4.28800011,491.69647217,290.29998779,18.63027763,73.79207611,11,0.80800056,6.83318424,27,5.51143408,-,-,-,-,-,-,-,7.84313726,25.01999855,25,23.83999825,-,-,7.585742,13.18235111,0.04838569,14,14.47200012,0,14.10000038,-
Mon Aug 16 07:01:10 GMT+05:30 2021,16-Aug-2021 07:01:10.019,73.79201639,18.63029811,7.44,4.288,491.1085205078125,292.1,9.71733093,-0.25296021,0.03831482,-0.03110937,-,-,-0.12703684,-0.14936347,0.00439254,-0.13081339,-,-,-,-,-,-,14.69230747,2.65277767,13.63354778,-,-,-,-,301.35714722,-,-,-,84,5.27255964,33.33333206,19.6078434,-,2208.25,-,-,-,-,-,-,-,-,2.45055175,40.8425293,-7.03125,-0.78125,4.28800011,491.10852051,292.1000061,18.63029861,73.79201508,12,2.98000145,7.07061911,27,5.36639643,-,-,-,-,-,-,-,7.45098066,26.7840004,28,22.80002403,-,-,7.88113117,12.68826962,0.06104681,15,15.49400043,0,14.10000038,-
Mon Aug 16 07:01:11 GMT+05:30 2021,16-Aug-2021 07:01:11.019,73.79196757,18.63032513,7.71,4.288,489.33392333984375,295.4,9.56410217,-1.56019592,2.66235352,0.00816262,-,-,-0.06044918,-0.08297919,0.02391788,-0.1210515,-,-,-,-,-,-,15.71428585,3.01369858,13.63354778,-,-,-,-,291.99398804,-,-,-,84,5.27255964,31.37254906,18.8235302,-,2350.5,-,-,-,-,-,-,-,-,2.48284626,41.38077164,-7.03125,-3.125,4.28800011,489.33392334,295.3999939,18.63032532,73.7919693,11,2.2159996,7.07061911,27,5.22135878,-,-,-,-,-,-,-,7.45098066,27.75599861,29,22.80002403,-,-,8.1524744,12.26595879,0.06876556,16,16.53800011,0,14.10000038,-
Mon Aug 16 07:01:12 GMT+05:30 2021,16-Aug-2021 07:01:12.024,73.79189863,18.63034629,8.0,5.36,489.3258056640625,292.3,15.35568237,0.69993591,-6.16267395,0.08562822,-,-,-0.22324495,-0.36535388,-0.04759156,-0.46029124,-,-,-,-,-,-,16.60000038,3.36486483,13.63354778,-,-,-,-,285.26956177,-,-,-,84,1.63503146,30.58823586,18.43137169,-,2350.5,-,-,-,-,-,-,-,-,2.53791261,42.29854202,-7.03125,-3.125,5.36000013,489.32580566,292.29998779,18.6303463,73.79190063,12,1.24400139,2.19261336,27,5.22135878,-,-,-,-,-,-,-,7.45098066,28.79999924,29,6.64244413,-,-,8.37074375,11.94612122,0.07633778,17,17.51199913,0,14.10000038,-
Mon Aug 16 07:01:13 GMT+05:30 2021,16-Aug-2021 07:01:13.021,73.79182829,18.6303676,7.69,4.288,488.67047119140625,290.7,10.66304016,0.534729,-2.18829346,-0.0223178,-,-,-0.14371301,-0.16034637,-0.12617821,0.01415599,-,-,-,-,-,-,17.4375,3.72000003,13.63354778,-,-,-,-,285.26956177,-,-,-,84,2.72102356,29.01960754,18.43137169,-,2422.5,-,-,-,-,-,-,-,-,2.53791261,42.29854202,-7.03125,-3.90625,4.28800011,488.67047119,290.70001221,18.63036728,73.79183197,12,2.31599998,3.64895272,27,5.22135878,-,-,-,-,-,-,-,7.45098066,27.68400002,30,10.72582054,-,-,8.37074375,11.94612122,0.08608916,18,18.34799957,0,14.10000038,-
Mon Aug 16 07:01:14 GMT+05:30 2021,16-Aug-2021 07:01:14.018,73.79176088,18.63040303,8.06,5.36,488.7197265625,293.2,8.18504333,1.38227844,-1.49876404,0.00085186,-,-,0.15926297,0.14350572,-0.0522283,-0.1003067,-,-,-,-,-,-,18.1764698,4.0657897,13.63354778,-,-,-,-,278.52267456,-,-,-,84,2.72102356,27.84313774,17.25490189,-,2425.75,-,-,-,-,-,-,-,-,2.4703393,41.17232132,-7.03125,0.78125,5.36000013,488.71972656,293.20001221,18.63040352,73.79176331,12,0.98399925,3.64895272,27,4.931283,-,-,-,-,-,-,-,7.05882359,29.01600075,30,10.72582054,-,-,8.60656452,11.61879635,0.0969725,19,19.45700073,0,14.10000038,-
Mon Aug 16 07:01:15 GMT+05:30 2021,16-Aug-2021 07:01:15.025,73.79168774,18.63042096,8.39,4.288,488.8895263671875,296.0,8.48672485,0.23306274,-0.39025879,-0.04253871,-,-,0.06474172,0.04881101,-0.08175973,-0.10225877,-,-,-,-,-,-,18.83333397,4.40259743,13.63354778,-,-,-,-,273.02905273,-,-,-,84,2.72102356,27.84313774,16.86274529,-,2426.25,-,-,-,-,-,-,-,-,2.47365355,41.22756195,-7.03125,-3.90625,4.28800011,488.88952637,296,18.63042068,73.79168701,12,0.20400047,3.64895272,27,4.931283,-,-,-,-,-,-,-,7.05882359,30.20400047,30,10.72582054,-,-,8.81368446,11.34575748,0.1052975,20,20.44599915,0,14.10000038,-
Mon Aug 16 07:01:16 GMT+05:30 2021,16-Aug-2021 07:01:16.024,73.79161751,18.63045192,8.34,4.288,489.031494140625,293.8,8.69740295,0.41981506,-0.41899109,-0.12761641,-,-,0.00661824,-0.00976345,-0.0524725,0.07736719,-,-,-,-,-,-,19.42105293,4.73076916,13.63354778,-,-,-,-,267.9201355,-,-,-,84,-,26.66666794,16.47058868,-,2420.5,-,-,-,-,-,-,-,-,2.40139389,40.02323151,-7.03125,-4.6875,4.28800011,489.03149414,293.79998779,18.6304512,73.79161835,12,0.02400017,-,27,4.78624535,-,-,-,-,-,-,-,6.66666698,30.02400017,30,-,-,-,9.0180645,11.088624,0.11433083,21,21.42499924,0,14.10000038,-
Mon Aug 16 07:01:17 GMT+05:30 2021,16-Aug-2021 07:01:17.019,73.79154633,18.63048425,8.27,4.288,489.59539794921875,292.2,7.89775085,0.66162109,-1.95845032,-0.01646574,-,-,0.15172979,0.13789216,-0.06516327,-0.05320355,-,-,-,-,-,-,19.42105293,4.73076916,13.63354778,-,-,-,-,267.9201355,-,-,-,84,-,26.66666794,16.07843208,-,2420.5,-,-,-,-,-,-,-,-,2.40139389,40.02323151,-7.03125,-4.6875,4.28800011,489.59539795,292.20001221,18.63048363,73.79154968,13,0.02400017,-,27,4.78624535,-,-,-,-,-,-,-,6.66666698,29.77200127,30,-,-,-,9.0180645,11.088624,0.11433083,22,22.51600075,0,14.10000038,-
Mon Aug 16 07:01:18 GMT+05:30 2021,16-Aug-2021 07:01:18.019,73.79147747,18.63050972,8.38,4.288,489.0443115234375,291.3,9.97351074,-0.65278625,-0.62966919,-0.04828293,-,-,0.02879224,0.01146976,-0.02977564,0.04417583,-,-,-,-,-,-,19.95000076,5.05063295,13.63354778,-,-,-,-,263.06625366,-,-,-,84,-,26.27450943,16.07843208,-,2446.5,-,-,-,-,-,-,-,-,2.32310581,38.71842957,-7.03125,-4.6875,4.28800011,489.04431152,291.29998779,18.63051033,73.79148102,11,0.16799927,-,27,4.6412077,-,-,-,-,-,-,-,6.66666698,30.16799927,30,-,-,-,9.22308826,10.84212971,0.12755583,23,23.49200058,0,14.10000038,-
Mon Aug 16 07:01:19 GMT+05:30 2021,16-Aug-2021 07:01:19.019,73.79140036,18.63054107,8.29,4.288,489.640625,288.3,5.94168091,4.54740906,6.78277588,0.26592085,-,-,0.94917035,0.77732247,-0.08639647,-0.80123883,-,-,-,-,-,-,20.4285717,5.36250019,13.63354778,-,-,-,-,251.73503113,-,-,-,84,-,24.70588303,12.15686321,-,2452,-,-,-,-,-,-,-,-,1.76500368,29.41672897,-7.03125,-4.6875,4.28800011,489.640625,288.29998779,18.63054085,73.79139709,12,0.15600014,-,27,3.48090577,-,-,-,-,-,-,-,4.31372547,29.84399986,30,-,-,-,9.78209209,10.22254944,0.1366725,24,24.56100082,0,14.10000038,-
Mon Aug 16 07:01:20 GMT+05:30 2021,16-Aug-2021 07:01:20.019,73.7913252,18.63056152,8.29,4.288,489.85546875,286.3,4.72543335,-0.08297729,0.35673523,-0.53312075,-,-,0.03934158,-0.00780982,0.15131554,0.10567761,-,-,-,-,-,-,20.86363602,5.66666651,13.63354778,-,-,-,-,251.73503113,-,-,-,85,-,13.72549057,9.4117651,-,2404.5,-,-,-,-,-,-,-,-,1.76500368,29.41672897,0,0,4.28800011,489.85546875,286.29998779,18.63056183,73.79132843,13,0.15600014,-,27,3.48090577,-,-,-,-,-,-,-,0,29.84399986,30,-,-,-,9.78209209,10.22254944,0.14393917,25,25.41600037,0,14.10000038,-
Mon Aug 16 07:01:21 GMT+05:30 2021,16-Aug-2021 07:01:21.024,73.79124959,18.63059223,8.07,5.36,490.37811279296875,286.9,6.06617737,-0.66236877,-1.46046448,0.00794057,-,-,-0.01656648,-0.06906896,0.07907505,-0.26211673,-,-,-,-,-,-,21.08695602,5.91463423,13.63354778,-,-,-,-,243.94947815,-,-,-,85,-,15.29411793,9.4117651,-,2146.25,-,-,-,-,-,-,-,-,1.44234347,24.03905869,0,0,5.36000013,490.37811279,286.8999939,18.63059235,73.79125214,11,3.05199814,-,27,2.90075469,-,-,-,-,-,-,-,0,29.05199814,26,-,-,-,10.28286648,9.72471237,0.15322584,26,26.48699951,0,14.10000038,-
Mon Aug 16 07:01:22 GMT+05:30 2021,16-Aug-2021 07:01:22.020,73.79116826,18.63061988,7.35,5.36,490.488037109375,286.1,9.2983551,4.28405762,-3.70622253,-0.05430533,-,-,0.00562817,-0.22453284,0.12690926,-0.62405336,-,-,-,-,-,-,21.20833397,6.13253021,13.63354778,-,-,-,-,239.22972107,-,-,-,85,-,20.3921566,10.98039246,-,1953.75,-,-,-,-,-,-,-,-,1.60928965,26.82149506,-10.15625,0,5.36000013,490.48803711,286.1000061,18.63061905,73.79116821,14,2.45999908,-,27,3.62594342,-,-,-,-,-,-,-,3.52941179,26.45999908,24,-,-,-,10.53821659,9.48907471,0.16264945,27,27.53000069,0,14.10000038,-
Mon Aug 16 07:01:23 GMT+05:30 2021,16-Aug-2021 07:01:23.020,73.79110422,18.63062103,6.56,6.432,489.4805908203125,275.9,10.17941284,1.17398071,0.20829773,0.07493468,-,-,0.07719812,-0.01757327,0.27358806,-0.25552794,-,-,-,-,-,-,21.28000069,6.33333349,13.63354778,-,-,-,-,236.34367371,-,-,-,85,-,22.35294151,13.33333302,-,1874.25,-,-,-,-,-,-,-,-,1.69934249,28.32237434,-10.15625,2.34375,6.43200016,489.48059082,275.8999939,18.63062096,73.79110718,13,0.61599922,-,27,4.20609426,-,-,-,-,-,-,-,4.31372547,23.61599922,23,-,-,-,10.68757629,9.35646343,0.16849181,28,28.42499924,0,14.10000038,-
Mon Aug 16 07:01:24 GMT+05:30 2021,16-Aug-2021 07:01:24.019,73.79105258,18.6306299,6.38,6.432,489.1268310546875,275.8,12.84895325,-0.77729797,-1.0295105,0.30010462,-,-,-0.31339684,-0.40001047,-0.00390569,-0.33386883,-,-,-,-,-,-,21.34615326,6.52941179,13.63354778,-,-,-,-,233.77145386,-,-,-,85,-,23.52941132,13.72549057,-,1828.5,-,-,-,-,-,-,-,-,1.63019454,27.16990852,-10.15625,3.125,6.43200016,489.12683105,275.79998779,18.63063049,73.79105377,12,0.03199959,-,27,4.20609426,-,-,-,-,-,-,-,4.31372547,22.96800041,23,-,-,-,10.8244133,9.23818398,0.17417154,29,29.4260006,0,14.10000038,-
Mon Aug 16 07:01:25 GMT+05:30 2021,16-Aug-2021 07:01:25.025,73.79099656,18.63062631,5.73,6.432,488.312255859375,272.2,8.13716125,1.68873596,-1.5035553,-0.02850253,-,-,0.09745123,-0.19256093,0.25382006,-0.68457985,-,-,-,-,-,-,21.34615326,6.52941179,13.63354778,-,-,-,-,233.77145386,-,-,-,85,-,23.52941132,14.50980377,-,1828.5,-,-,-,-,-,-,-,-,1.63019454,27.16990852,-10.15625,3.125,6.43200016,488.31225586,272.20001221,18.63062668,73.79100037,12,0.03199959,-,27,4.20609426,-,-,-,-,-,-,-,3.92156863,20.62800026,23,-,-,-,10.8244133,9.23818398,0.17417154,30,30.53899956,0,14.10000038,-
Mon Aug 16 07:01:26 GMT+05:30 2021,16-Aug-2021 07:01:26.021,73.7909325,18.63061917,5.81,6.432,486.10986328125,275.4,11.20652771,0.81245422,-0.25617981,0.0479714,-,-,0.10610736,-0.16425051,0.24259296,-0.66822761,-,-,-,-,-,-,21.33333397,6.69767427,13.63354778,-,-,-,-,231.8583374,-,-,-,85,-,24.70588303,14.50980377,-,1686,-,-,-,-,-,-,-,-,1.70008481,28.33474541,-10.15625,-3.90625,6.43200016,486.10986328,275.3999939,18.63061905,73.7909317,14,0.08400154,-,27,4.49617004,-,-,-,-,-,-,-,3.92156863,20.91599846,21,-,-,-,10.92841721,9.15026569,0.18478654,31,31.52400017,0,14.10000038,-
Mon Aug 16 07:01:27 GMT+05:30 2021,16-Aug-2021 07:01:27.019,73.79087953,18.63063629,5.75,6.432,485.99517822265625,275.2,11.03894043,-4.06452942,7.14430237,0.20069633,-,-,0.46494704,0.30751202,0.46200064,-0.37389475,-,-,-,-,-,-,21.3214283,6.86206913,13.63354778,-,-,-,-,230.82600403,-,-,-,85,-,25.49019623,11.37254906,-,1670.75,-,-,-,-,-,-,-,-,1.66872752,27.81212616,-10.15625,-5.46875,6.43200016,485.99517822,275.20001221,18.63063622,73.7908783,11,0.30000114,-,27,4.78624535,-,-,-,-,-,-,-,0.39215687,20.69999886,21,-,-,-,10.98974323,9.09920406,0.19105738,32,32.50999832,0,14.10000038,-
Mon Aug 16 07:01:28 GMT+05:30 2021,16-Aug-2021 07:01:28.019,73.7908278,18.63064829,5.6,6.432,486.14459228515625,279.8,12.01098633,-3.00390625,4.98472595,0.02315756,-,-,0.01096188,-0.25528374,-0.48957846,0.4881148,-,-,-,-,-,-,21.24137878,7,13.63354778,-,-,-,-,227.21914673,-,-,-,85,-,16.86274529,9.8039217,-,1537.75,-,-,-,-,-,-,-,-,1.20264268,20.0440464,-10.15625,-7.8125,6.43200016,486.14459229,279.79998779,18.63064766,73.79082489,13,1.15999985,-,27,3.48090577,-,-,-,-,-,-,-,0,20.15999985,19,-,-,-,11.22086811,8.91178131,0.19615182,33,33.50799942,0,14.10000038,-
Mon Aug 16 07:01:28 GMT+05:30 2021,16-Aug-2021 07:01:29.019,73.7908278,18.63064829,5.6,6.432,486.14459228515625,279.8,8.90090942,1.89224243,-1.67593384,0.02878052,-,-,0.21165635,0.18011436,0.13545169,-0.01244657,-,-,-,-,-,-,21.10000038,7.11235952,13.63354778,-,-,-,-,223.76055908,-,-,-,85,-,18.03921509,9.8039217,-,1371.5,-,-,-,-,-,-,-,-,1.06078529,17.67975426,-10.15625,0,6.43200016,486.14459229,279.79998779,18.63064766,73.79082489,13,3.15999985,-,27,3.33586788,-,-,-,-,-,-,-,0,20.15999985,17,-,-,-,11.45156002,8.73225307,0.20168683,34,34.48099899,0,14.10000038,-
Mon Aug 16 07:01:28 GMT+05:30 2021,16-Aug-2021 07:01:30.025,73.7908278,18.63064829,5.6,6.432,486.14459228515625,279.8,10.16265869,-2.17311096,4.26168823,0.06042724,-,-,0.1320914,0.01806012,0.15058294,-0.44296372,-,-,-,-,-,-,20.93548393,7.21111107,13.63354778,-,-,-,-,231.23739624,-,-,-,85,-,59.60784531,31.76470566,-,1309.5,-,-,-,-,-,-,-,-,2.59149432,43.1915741,-10.9375,0,6.43200016,486.14459229,279.79998779,18.63064766,73.79082489,13,4.15999985,-,27,9.13737774,-,-,-,-,-,-,-,8.23529434,20.15999985,16,-,-,-,11.28850174,8.85838699,0.20847017,35,35.52899933,0,14.10000038,-
Mon Aug 16 07:01:31 GMT+05:30 2021,16-Aug-2021 07:01:31.020,73.79069405,18.63065018,4.5,5.36,486.908203125,271.9,7.53382874,2.79725647,-4.61601257,-0.00619554,-,-,0.13930173,-0.07102103,0.41343227,-0.45101774,-,-,-,-,-,-,20.84375,7.32967043,13.63354778,-,-,-,-,238.34942627,-,-,-,85,-,55.68627548,34.11764526,-,1420,-,-,-,-,-,-,-,-,2.4743433,41.23905563,-10.15625,-3.125,5.36000013,486.90820312,271.8999939,18.63064957,73.79069519,11,1.80000114,-,27,9.13737774,-,-,-,-,-,-,-,8.23529434,16.19999886,18,-,-,-,11.13294506,8.98216248,0.21251711,36,36.49200058,0,14.10000038,-
Mon Aug 16 07:01:32 GMT+05:30 2021,16-Aug-2021 07:01:32.019,73.79065316,18.63066005,4.86,5.36,486.57965087890625,277.3,5.18989563,3.06060791,-4.91529846,0.04638388,-,-,0.3653124,0.07516936,0.48567432,-0.63991719,-,-,-,-,-,-,20.78787804,7.45652151,13.63354778,-,-,-,-,243.38357544,-,-,-,85,3.5571394,50.58823776,31.76470566,-,1550.25,-,-,-,-,-,-,-,-,2.51277876,41.8796463,-10.15625,2.34375,5.36000013,486.57965088,277.29998779,18.6306591,73.79064941,12,1.50399971,4.77020264,27,8.55722618,-,-,-,-,-,-,-,8.23529434,17.49600029,19,21.91094971,-,-,11.00889301,9.08337688,0.21700336,37,37.47399902,0,14.10000038,-
Mon Aug 16 07:01:33 GMT+05:30 2021,16-Aug-2021 07:01:33.020,73.79060584,18.63066556,5.39,5.36,486.16656494140625,275.2,9.05653381,-2.79800415,1.92254639,-0.03033763,-,-,-0.05860538,-0.22575386,0.03392397,-0.53741264,-,-,-,-,-,-,20.78787804,7.45652151,13.63354778,-,-,-,-,243.38357544,-,-,-,85,3.5571394,50.58823776,29.01960754,-,1550.25,-,-,-,-,-,-,-,-,2.51277876,41.8796463,-10.15625,2.34375,5.36000013,486.16656494,275.20001221,18.63066483,73.79060364,12,1.50399971,4.77020264,27,8.55722618,-,-,-,-,-,-,-,8.23529434,19.40399933,19,21.91094971,-,-,11.00889301,9.08337688,0.21700336,38,38.51499939,0,14.10000038,-
Mon Aug 16 07:01:34 GMT+05:30 2021,16-Aug-2021 07:01:34.025,73.79054957,18.63067507,5.57,4.288,486.97174072265625,271.3,8.89851379,1.03512573,-1.91056824,-0.0477687,-,-,-0.21867239,-0.24527763,-0.20232438,0.02172161,-,-,-,-,-,-,20.79411697,7.60215044,13.63354778,-,-,-,-,247.55451965,-,-,-,85,2.64550138,45.88235474,29.01960754,-,1727,-,-,-,-,-,-,-,-,2.5572803,42.62133789,-10.15625,2.34375,4.28800011,486.97174072,271.29998779,18.63067436,73.79055023,12,0.94799995,3.54767585,27,7.97707558,-,-,-,-,-,-,-,7.84313726,20.05200005,21,14.62775517,-,-,10.90043068,9.17375851,0.22652557,39,39.54499817,0,14.10000038,-
Mon Aug 16 07:01:35 GMT+05:30 2021,16-Aug-2021 07:01:35.023,73.79048634,18.63067907,6.04,4.288,487.0347900390625,274.8,8.99908447,1.98323059,0.04788208,-0.0162567,-,-,0.34712255,0.28579041,0.05491297,-0.36486548,-,-,-,-,-,-,20.82857132,7.75531912,13.63354778,-,-,-,-,249.66419983,-,-,-,85,2.17036223,30.58823586,25.88235283,-,1764.75,-,-,-,-,-,-,-,-,2.43446827,40.57447052,-9.375,-2.34375,4.28800011,487.03479004,274.79998779,18.63067818,73.7904892,13,0.25600052,2.91050363,27,6.81677389,-,-,-,-,-,-,-,4.70588255,21.74399948,22,11.74386406,-,-,10.83353424,9.23040581,0.23305918,40,40.49200058,0,14.10000038,-
Mon Aug 16 07:01:36 GMT+05:30 2021,16-Aug-2021 07:01:36.019,73.79042501,18.63068746,6.15,4.288,487.2064208984375,276.0,10.84260559,-1.33035278,3.52905273,0.0248048,-,-,0.06445449,-0.04295481,0.25235486,-0.32679161,-,-,-,-,-,-,20.86111069,7.90526295,13.63354778,-,-,-,-,248.2963562,-,-,-,85,2.17036223,27.45098114,17.25490189,-,1750.25,-,-,-,-,-,-,-,-,1.74667072,29.11117935,-9.375,-3.90625,4.28800011,487.2064209,276,18.63068771,73.79042816,13,0.13999939,2.91050363,27,4.78624535,-,-,-,-,-,-,-,5.09803915,22.13999939,22,11.74386406,-,-,10.88386726,9.18771935,0.23886473,41,41.4980011,0,14.10000038,-
Mon Aug 16 07:01:37 GMT+05:30 2021,16-Aug-2021 07:01:37.018,73.79037465,18.63069609,5.61,4.288,487.85394287109375,270.5,10.5098114,-2.33831787,3.12683105,0.12661803,-,-,-0.17686231,-0.22258078,-0.00756562,-0.25186646,-,-,-,-,-,-,20.83783722,8.03125,13.63354778,-,-,-,-,247.38293457,-,-,-,86,2.17036223,29.80392265,17.25490189,-,1694,-,-,-,-,-,-,-,-,1.83730829,30.62180519,-9.375,-0.78125,4.28800011,487.85394287,270.5,18.63069534,73.79037476,12,0.19599915,2.91050363,27,5.07632065,-,-,-,-,-,-,-,5.09803915,20.19599915,20,11.74386406,-,-,10.91414356,9.1622324,0.24546224,42,42.42599869,0,14.10000038,-
Mon Aug 16 07:01:38 GMT+05:30 2021,16-Aug-2021 07:01:38.018,73.79031622,18.63070065,5.59,4.288,487.9229736328125,268.5,10.51939392,0.31207275,-1.46765137,-0.03504945,-,-,-0.38957769,-0.42880929,-0.19329354,-0.15863696,-,-,-,-,-,-,20.81579018,8.15463924,13.63354778,-,-,-,-,247.44940186,-,-,-,86,-,29.80392265,18.43137169,-,1591,-,-,-,-,-,-,-,-,1.88615942,31.43598938,-9.375,-0.78125,4.28800011,487.92297363,268.5,18.63070107,73.79031372,13,0.12400055,-,26,5.36639643,-,-,-,-,-,-,-,5.09803915,20.12400055,20,-,-,-,10.90574455,9.16928864,0.25374001,43,43.54899979,0,14.10000038,-
Mon Aug 16 07:01:39 GMT+05:30 2021,16-Aug-2021 07:01:39.027,73.79026755,18.63069984,5.42,4.288,488.78704833984375,264.1,10.06929016,-1.51231384,-0.43574524,-0.03154735,-,-,0.14172816,0.10787232,-0.07590197,0.18084697,-,-,-,-,-,-,20.79487228,8.27550983,13.63354778,-,-,-,-,247.82922363,-,-,-,86,-,38.03921509,20.7843132,-,1587.5,-,-,-,-,-,-,-,-,1.96298635,32.71643829,-10.15625,-1.5625,4.28800011,488.78704834,264.1000061,18.63069916,73.79026794,11,0.48800087,-,26,5.94654703,-,-,-,-,-,-,-,5.88235283,19.51199913,20,-,-,-,10.88686657,9.18518829,0.25835112,44,44.48400116,0,14.10000038,-
Mon Aug 16 07:01:40 GMT+05:30 2021,16-Aug-2021 07:01:40.031,73.7902145,18.63070333,5.43,4.288,490.0078125,265.0,9.7723999,1.46368408,-1.48440552,0.00586022,-,-,0.19790868,0.17279139,-0.11080275,0.12739922,-,-,-,-,-,-,20.77499962,8.39393902,13.63354778,-,-,-,-,249.70033264,-,-,-,86,-,44.31372452,25.49019623,-,1600.25,-,-,-,-,-,-,-,-,2.34084725,39.01412201,-10.15625,2.34375,4.28800011,490.0078125,265,18.63070297,73.79021454,14,0.45200157,-,26,7.10684919,-,-,-,-,-,-,-,7.05882359,19.54799843,20,-,-,-,10.82678699,9.23615837,0.26319,45,45.57400131,0,14.10000038,-
Mon Aug 16 07:01:40 GMT+05:30 2021,16-Aug-2021 07:01:41.027,73.7902145,18.63070333,5.43,4.288,490.0078125,265.0,9.64790344,-0.33197021,0.45729065,-0.0235648,-,-,0.16987546,0.15521967,-0.02245422,-0.03514343,-,-,-,-,-,-,20.77499962,8.39393902,13.63354778,-,-,-,-,249.70033264,-,-,-,86,-,44.31372452,26.27450943,-,1600.25,-,-,-,-,-,-,-,-,2.34084725,39.01412201,-10.15625,2.34375,4.28800011,490.0078125,265,18.63070297,73.79021454,14,0.45200157,-,26,7.10684919,-,-,-,-,-,-,-,7.45098066,19.54799843,20,-,-,-,10.82678699,9.23615837,0.26319,46,46.5530014,0,14.10000038,-
